objeto,confianza,fotograma,camara
,0.697103690267073,58531.0,lateral
coche,0.8194609619399658,56558.0,lateral
coche,0.8939894281403806,28526.0,frontal
coche,0.9875592422108068,801.0,lateral
perro,0.9122999710252274,7485.0,lateral
persona,0.6622686390237249,56617.0,frontal
persona,0.7026758509066006,53556.0,lateral
bici,0.6969789372803928,4645.0,lateral
persona,0.7382679172412213,20769.0,lateral
perro,0.8880377332985011,8729.0,lateral
coche,0.8112774554810778,14479.0,lateral
bici,0.7136828515980214,47852.0,frontal
bici,0.6217440047615659,19753.0,frontal
persona,0.6125686149255793,8983.0,lateral
coche,0.7121575100545321,268.0,frontal
coche,0.7179553646065958,17534.0,lateral
persona,0.7574340113589977,25106.0,frontal
coche,0.7765369729537506,46085.0,lateral
persona,,23499.0,frontal
perro,0.847875203745729,43743.0,frontal
coche,0.9324195056834286,26555.0,lateral
perro,0.5747012156219287,52168.0,frontal
persona,0.5307274544581511,31869.0,frontal
persona,0.6579028624431446,37948.0,frontal
persona,0.6772946804669442,3628.0,lateral
persona,0.8489461173460711,23239.0,frontal
coche,0.8553084925001214,33677.0,lateral
persona,0.6698257474652468,8043.0,lateral
bici,0.9662855812635185,43174.0,frontal
persona,0.9330434193766197,58086.0,lateral
perro,0.6684420506695538,31032.0,lateral
bici,0.7374688611930186,25088.0,frontal
bici,0.9012866853078659,15422.0,lateral
persona,0.9568405557220664,17041.0,lateral
bici,0.7441278235193006,13578.0,frontal
bici,0.7831695432403706,3952.0,frontal
coche,0.8333571875564462,13193.0,lateral
persona,0.8309817019276146,48881.0,lateral
coche,0.912110777986218,14440.0,frontal
persona,0.8774189235238781,56225.0,lateral
persona,0.7982412502040225,40111.0,frontal
persona,0.6975604823286483,30426.0,frontal
persona,0.6693882543800851,47849.0,lateral
persona,0.7682472015784538,45723.0,lateral
bici,1.5809343794195962,2492.0,lateral
coche,0.47994888475815567,25695.0,frontal
bici,-0.3581911250098555,39888.0,frontal
bici,0.9015503163583062,50020.0,lateral
coche,0.6649085973113844,10909.0,lateral
persona,0.7049066984622611,27474.0,frontal
bici,0.644511862872909,23983.0,lateral
coche,0.7679941436019961,19256.0,frontal
persona,0.8583830692343168,50408.0,frontal
persona,0.9196115298212176,8488.0,frontal
persona,0.7466613219326514,18028.0,lateral
bici,0.7281340585147444,21169.0,lateral
bici,0.6165441617716791,36952.0,lateral
persona,0.6956647310124071,33999.0,frontal
bici,0.8508207462841669,54336.0,frontal
bici,,26655.0,frontal
persona,0.805421552052917,47089.0,lateral
perro,0.817996239817392,33264.0,lateral
persona,0.6016061320328959,45077.0,frontal
coche,0.9040626378056286,2070.0,frontal
persona,0.874814708588737,26494.0,lateral
bici,0.7849870814908594,31558.0,frontal
coche,0.9425626456871616,41762.0,lateral
bici,0.5848115680763681,37912.0,lateral
persona,0.9386470464181189,33734.0,frontal
bici,0.9087356445894695,27583.0,lateral
coche,0.9173770397981414,13041.0,lateral
coche,0.547026167080526,52322.0,frontal
coche,0.7997475770218686,52568.0,lateral
bici,0.8781431398756194,42148.0,lateral
persona,0.9351055763101689,15803.0,frontal
perro,0.8578302312063723,3916.0,lateral
bici,0.7520848426463183,15500.0,frontal
persona,0.7563120985628132,26061.0,frontal
persona,0.8612245122875395,24850.0,frontal
persona,0.8844607485103747,49047.0,lateral
persona,0.5393027705273165,28618.0,frontal
coche,0.8099623556765353,8287.0,lateral
bici,0.6919572310114642,38602.0,frontal
coche,0.439955156253392,52053.0,lateral
persona,0.8805102294703567,37617.0,frontal
coche,0.724389171067265,21686.0,frontal
bici,-0.4660931589188554,55271.0,frontal
coche,0.8558419569710118,23798.0,lateral
persona,0.724340393116402,37628.0,frontal
coche,0.7950491729700524,51414.0,frontal
persona,0.708514804492033,42131.0,lateral
persona,0.6757501091574813,20981.0,frontal
persona,,21686.0,frontal
persona,0.4853666570699667,9110.0,lateral
persona,0.9428593051638722,29049.0,lateral
coche,0.70448719933839,29778.0,lateral
coche,0.7895179676706582,36310.0,frontal
coche,0.6614066011105826,14057.0,frontal
bici,0.9059777076108773,4753.0,lateral
perro,0.9168035824643097,16052.0,lateral
coche,0.7241101841924138,38692.0,lateral
coche,0.8355660683385755,11789.0,lateral
coche,0.9276010482291103,44793.0,frontal
coche,0.8006508033088633,51284.0,lateral
bici,,26929.0,lateral
persona,0.8728598078658789,45215.0,frontal
bici,0.83412499766278,49137.0,lateral
bici,0.776700230796518,18226.0,frontal
bici,0.8668093479153743,55750.0,lateral
persona,0.6461750598461876,38779.0,frontal
persona,0.8991892075840567,46123.0,frontal
coche,0.9588028723969063,1769.0,lateral
coche,0.6483936573477193,4798.0,lateral
coche,0.6081578526240085,2686.0,frontal
bici,0.7929176034547738,17329.0,frontal
coche,0.7262790310329122,,frontal
bici,0.8071492343657947,47232.0,frontal
bici,0.8522931220539979,21644.0,frontal
coche,0.8056470050748743,49900.0,frontal
bici,0.8679084562507614,35139.0,lateral
coche,0.9888968874751932,48794.0,frontal
persona,0.8331832972519513,24265.0,frontal
persona,0.8516707849172298,9892.0,frontal
perro,0.9588878666211242,29577.0,lateral
coche,0.7641863625052169,33061.0,lateral
bici,0.8247217745337839,10237.0,lateral
bici,0.730738377869678,25053.0,frontal
bici,0.9526349651087268,30866.0,frontal
bici,0.8122659569767848,13451.0,frontal
coche,0.69143609318499,24572.0,frontal
bici,0.7506359405311044,51963.0,frontal
persona,0.8279904336315688,16320.0,frontal
coche,0.8964707529947968,19879.0,frontal
bici,0.7440824819098371,36556.0,frontal
persona,0.7619775594202828,50490.0,lateral
persona,0.6946791035473389,56748.0,frontal
perro,0.8919096249204698,18460.0,lateral
perro,0.7324063889989507,24030.0,lateral
bici,0.9500896744613266,1371.0,lateral
bici,0.7202921430127162,38706.0,frontal
persona,0.8848235499022273,397.0,lateral
persona,0.7060367507683147,51181.0,frontal
persona,0.9086708066130266,44546.0,frontal
bici,0.46352871771201504,59620.0,lateral
coche,0.9393030380287707,30772.0,lateral
persona,0.7870333510971651,22816.0,frontal
persona,0.7978643865511683,2067.0,lateral
persona,0.7822378911996947,27159.0,lateral
bici,0.8187503299566546,44614.0,lateral
perro,0.7806264680126048,22252.0,lateral
persona,0.9617392384875592,8465.0,lateral
persona,0.6479790820962741,45193.0,frontal
persona,,16715.0,frontal
bici,0.8020472790831217,40379.0,frontal
persona,0.7347749913951316,6393.0,lateral
coche,0.710708161851271,31455.0,lateral
coche,0.6434162200960671,34399.0,lateral
bici,0.723547298999926,24197.0,lateral
persona,0.9033462760713935,5003.0,lateral
bici,0.8044732004676135,55680.0,lateral
persona,0.7136486358362855,18533.0,lateral
coche,0.7945736489851228,24248.0,lateral
bici,0.9052461002359827,21779.0,lateral
persona,0.8329481563603672,45028.0,frontal
coche,0.8031680766916838,5054.0,lateral
persona,0.7861571139285491,26443.0,lateral
coche,0.5797143688185031,52449.0,frontal
persona,0.6758558906013572,9757.0,lateral
coche,0.8991419864396353,31614.0,frontal
persona,,21834.0,lateral
bici,0.8756328187271817,31851.0,frontal
persona,0.698820232790142,31914.0,lateral
persona,0.8059444647662122,30597.0,frontal
persona,0.6804781189921405,57292.0,lateral
persona,0.9127740816674041,13501.0,frontal
perro,0.8659752923631056,22193.0,frontal
persona,0.8688921464547474,7764.0,lateral
persona,0.8717645424602763,47099.0,lateral
bici,0.7277554187510029,47801.0,frontal
coche,0.7470655903984452,2227.0,lateral
coche,0.8762333953670003,10150.0,lateral
persona,0.9083152929587875,19410.0,lateral
perro,0.6464502336353646,52990.0,lateral
persona,0.8551394327542455,21794.0,frontal
persona,0.59726492813351,30792.0,lateral
persona,0.8019311219772713,51212.0,lateral
coche,0.8490338693484003,32022.0,frontal
persona,,25754.0,frontal
coche,0.9137898133589983,14305.0,frontal
persona,0.9165139092968124,20541.0,frontal
persona,0.7335901538385424,47050.0,frontal
perro,0.8051280680467481,3199.0,frontal
persona,0.7635512678998979,12316.0,lateral
coche,0.5026902484598742,1557.0,lateral
persona,1.2015176625339907,49114.0,frontal
persona,0.7865656289366146,44268.0,frontal
persona,0.7519673118464074,44254.0,lateral
persona,-0.13942777835259446,9764.0,frontal
coche,0.6833342478272918,4527.0,frontal
persona,0.8806602111001413,1172.0,lateral
persona,0.847429030626881,15126.0,frontal
persona,0.9255114141107847,56168.0,lateral
perro,0.9337367783086431,28089.0,frontal
coche,0.9299714039883141,2172.0,frontal
persona,0.8319546449183647,23369.0,frontal
persona,,58603.0,frontal
perro,0.8247914530816275,36540.0,frontal
coche,0.7327240178544876,37506.0,lateral
coche,0.9177119047868536,41353.0,frontal
coche,0.8672007431590368,1715.0,frontal
bici,0.850319407225874,18897.0,lateral
bici,0.6576224930736283,2389.0,frontal
persona,0.8276310411485048,10258.0,frontal
coche,0.5450995734552582,36150.0,frontal
persona,0.620196248484764,26660.0,frontal
bici,0.8209709761839395,26814.0,lateral
coche,0.7175596201529834,34777.0,lateral
coche,0.806928454445877,36882.0,frontal
persona,0.7906684870365396,6751.0,frontal
coche,0.8089471163457982,45824.0,frontal
persona,0.9451561563621182,14368.0,frontal
persona,0.6730640496791526,54270.0,lateral
bici,0.8923441344622008,54700.0,frontal
coche,0.6564010488624992,8541.0,frontal
persona,0.9790304349481109,25313.0,lateral
perro,0.7346988784202804,15916.0,frontal
,0.8298354586215404,761.0,frontal
bici,0.6236892728074308,42227.0,lateral
coche,0.8704939528276687,17369.0,frontal
coche,0.6369344232532335,26487.0,lateral
persona,0.8699337870212882,14238.0,frontal
bici,0.7610202322272259,17553.0,frontal
coche,0.9214347032959649,32724.0,frontal
persona,0.7172783126885779,35765.0,lateral
coche,0.7276861564932084,463.0,lateral
persona,0.635350888082125,54787.0,lateral
bici,0.9633710514692861,37944.0,frontal
perro,0.7538300997348023,22704.0,frontal
bici,0.6664967789342239,9761.0,lateral
persona,0.9717181506680211,33116.0,lateral
persona,0.67745935886534,56703.0,lateral
bici,0.7730785157408374,23170.0,frontal
coche,0.736688414908148,42169.0,lateral
bici,0.6806814596782931,28859.0,frontal
bici,0.9245639960566927,34192.0,frontal
coche,0.6625378887569227,59441.0,frontal
coche,0.8428833279292208,44512.0,lateral
coche,0.7949812924339078,6609.0,frontal
bici,0.9430986907852247,24702.0,frontal
persona,0.5455263745812388,35395.0,lateral
coche,0.5610694552782399,3811.0,frontal
coche,0.7896973665259824,8436.0,lateral
persona,0.8857251526898708,15664.0,lateral
persona,0.7066540185062034,13157.0,lateral
persona,0.6984822560055269,17696.0,lateral
persona,0.8521865976264557,8749.0,lateral
bici,0.9080641281101111,42049.0,lateral
bici,0.8364634527137259,6121.0,frontal
persona,0.7918808684135368,41232.0,frontal
coche,0.8219507177535976,6942.0,frontal
bici,0.9144212581650873,17199.0,frontal
persona,0.618691505533133,48902.0,frontal
persona,0.7229470904532708,16853.0,lateral
persona,0.9059638518405562,48741.0,frontal
persona,0.8862520835550021,35833.0,lateral
persona,0.6217256339307226,7787.0,lateral
perro,0.7291076212168927,47490.0,lateral
coche,0.8327873487769357,47330.0,frontal
coche,0.7590504494042297,12011.0,frontal
bici,0.7666079282841503,22991.0,lateral
persona,0.7714614175446994,31826.0,lateral
persona,0.6646455551404141,59130.0,lateral
persona,0.9121420502052568,58183.0,lateral
coche,0.7982639747509772,10720.0,lateral
,0.7142789441762563,10845.0,lateral
persona,0.7926888503097947,18435.0,lateral
coche,0.7878848131472587,41803.0,lateral
bici,0.8874206246163345,36174.0,frontal
coche,0.6905203555863174,35351.0,lateral
coche,0.6066866750727831,49825.0,frontal
coche,0.7040577704496416,58541.0,lateral
bici,1.3097771926130708,28686.0,lateral
coche,0.723036244867778,13629.0,lateral
persona,0.9054087961828452,41597.0,lateral
persona,0.8260888515559645,58901.0,frontal
persona,0.6786339717629041,56511.0,frontal
perro,0.7804493720236172,23400.0,frontal
persona,0.8276766153503394,41542.0,frontal
persona,0.589724727462809,53928.0,frontal
persona,0.7448508628688615,44278.0,lateral
persona,0.5472462596479232,24766.0,frontal
perro,0.8632893826766955,16016.0,lateral
coche,0.8006661462280463,42026.0,frontal
persona,0.75031164494771,43709.0,lateral
persona,0.6224861750996548,6817.0,frontal
coche,0.8000117842535719,33046.0,frontal
coche,0.7410179608390954,26767.0,frontal
persona,0.901461845095166,24544.0,lateral
bici,0.9529705186596712,19007.0,frontal
persona,0.695763166694053,595.0,lateral
bici,0.5464617087464656,3008.0,lateral
coche,0.8841031527068957,16360.0,frontal
persona,0.7507964171569274,16396.0,frontal
coche,0.7598444538981032,48617.0,lateral
persona,0.6751948751189873,53166.0,frontal
persona,-0.624616939825254,19707.0,frontal
persona,0.7974267081809094,41966.0,lateral
persona,1.0392995103343272,18644.0,lateral
bici,0.7742428085151055,35478.0,frontal
bici,0.7125616884643076,50500.0,frontal
persona,,34340.0,lateral
perro,0.6357255923735923,31893.0,frontal
coche,0.8391126770020464,1772.0,lateral
perro,0.9222829028184465,46270.0,frontal
bici,,28886.0,frontal
coche,0.6430453355139684,48232.0,frontal
coche,0.7730574688852354,46108.0,lateral
bici,0.740312245384958,27286.0,frontal
persona,0.5663419400479588,35458.0,frontal
persona,0.7607819576289714,50429.0,lateral
coche,0.9028156498951053,27646.0,lateral
coche,0.7618474040769491,15213.0,lateral
persona,0.8259915470950746,7793.0,frontal
persona,0.7886323243015257,49456.0,frontal
coche,0.9063197300960922,15608.0,lateral
coche,0.6946082314402502,34516.0,lateral
coche,1.487078237170569,8264.0,lateral
persona,0.5782395381231169,52911.0,frontal
persona,0.6634058146797913,49276.0,lateral
coche,0.6233672285517727,31545.0,lateral
coche,0.9316231096421684,42224.0,frontal
bici,0.5321569290957154,42739.0,frontal
perro,0.8862814528591411,53963.0,lateral
persona,0.7053991057293992,19379.0,frontal
coche,0.9329315191866426,34818.0,frontal
bici,0.9262610441508078,40803.0,frontal
bici,0.6999755070741184,6772.0,lateral
persona,0.7514281764813554,30296.0,lateral
coche,0.853409169654168,12197.0,lateral
coche,0.38470081085008395,31229.0,lateral
coche,0.9088401323349027,23806.0,lateral
coche,0.8588136165237529,9230.0,frontal
perro,0.8459871321075505,12713.0,lateral
bici,0.8859928330656606,9755.0,frontal
coche,0.8943008609811021,27783.0,lateral
bici,0.9028379525884057,28268.0,frontal
bici,0.9033884081962742,55669.0,frontal
coche,0.9199562044016274,58631.0,frontal
perro,0.9373613843800452,19551.0,frontal
persona,0.7162039078615928,38575.0,lateral
coche,0.8702935796074173,1697.0,frontal
bici,0.7414759897925056,25868.0,frontal
persona,0.7225815879530496,51231.0,lateral
coche,0.8990189507148744,33216.0,lateral
persona,0.7198007315407742,45298.0,frontal
persona,0.9071039010858056,59701.0,frontal
coche,0.8533650216758519,49217.0,lateral
perro,0.8506319227382282,59555.0,lateral
bici,0.8958464967513898,32342.0,frontal
coche,0.8502575297079951,58135.0,lateral
perro,0.7921200027033127,30183.0,lateral
bici,0.8876018425956804,35738.0,frontal
bici,0.8352976672981002,34149.0,frontal
coche,0.7652348811087111,27008.0,frontal
persona,0.49983030846931537,30628.0,frontal
bici,0.7760759854948476,49769.0,frontal
coche,0.6033783128196614,43624.0,frontal
bici,0.7403061692139247,31878.0,frontal
bici,0.7817922935553118,11006.0,frontal
persona,0.8744067538446425,43469.0,frontal
bici,0.9648456767723826,56580.0,frontal
persona,0.87659593481681,14846.0,frontal
bici,0.6037985041765582,29428.0,lateral
persona,0.7477442542093166,30192.0,frontal
coche,0.6971735372407544,30185.0,frontal
persona,1.7293787690850757,32106.0,frontal
coche,0.9041636271724203,34991.0,lateral
coche,0.7990825715987058,47466.0,lateral
persona,0.4746352555675502,32862.0,lateral
coche,0.8808811498792312,33732.0,lateral
persona,-0.5591075864629969,6492.0,frontal
coche,0.9223724429183306,5646.0,frontal
coche,0.9148201504082787,49756.0,lateral
coche,0.7608331571810631,7593.0,frontal
persona,0.8701889614815348,13748.0,lateral
coche,0.5826251807270754,10796.0,lateral
coche,0.8950490569225689,42688.0,frontal
coche,0.8596737040417871,16452.0,lateral
persona,0.7374263575568002,31466.0,lateral
persona,0.7095663897164153,19688.0,frontal
bici,0.7737766859777954,36226.0,lateral
persona,0.8385315498256612,11785.0,frontal
bici,0.9449977999771273,,lateral
persona,0.978773249050397,4255.0,frontal
coche,0.89494082867673,35762.0,lateral
persona,0.9387626453027595,18516.0,frontal
coche,0.7838341539632756,23138.0,lateral
coche,0.8556328283294757,27350.0,lateral
persona,0.9516370349251498,30413.0,lateral
coche,0.6041807215245414,33327.0,frontal
bici,0.9254251497437315,37697.0,lateral
coche,0.8550833651560499,12663.0,frontal
bici,0.6924108066795434,16640.0,lateral
persona,0.8458594869292911,52691.0,lateral
coche,0.6048384440231953,38966.0,frontal
persona,0.7240160603810669,54155.0,frontal
persona,0.8419275261740267,24633.0,frontal
persona,0.775931532228522,13258.0,frontal
persona,0.7727556033258678,16500.0,lateral
persona,0.7765238973929951,52869.0,frontal
coche,0.768878449124162,45218.0,frontal
bici,0.8293699088648386,21032.0,frontal
coche,0.8652211997986756,28578.0,lateral
bici,0.8976402963892555,39355.0,lateral
coche,0.8687823499260208,16029.0,lateral
persona,0.876223337696326,9451.0,lateral
persona,0.6423220276753557,620.0,frontal
persona,0.8811630952238965,52749.0,frontal
bici,,51744.0,lateral
persona,0.9537676874599778,16644.0,lateral
bici,0.6672350531006781,10430.0,frontal
persona,0.6534337883285989,59917.0,frontal
coche,1.121898668759486,18600.0,lateral
persona,0.7667264818895195,11740.0,lateral
