objeto,confianza,fotograma
persona,0.8262892372366758,1346
persona,0.7077033121001985,47273
bici,0.7169500302504748,2580
persona,0.7679009458813951,14045
persona,0.8019173389156732,16235
persona,0.7287196855343155,3159
persona,0.8262850433955594,35391
coche,0.7129585908763567,11044
bici,0.8271586001490625,28158
bici,0.8693343334985865,42996
persona,0.897454727872081,6965
coche,0.7106578179034827,23700
persona,0.7550925248905307,41033
persona,0.7946194159638105,40274
persona,0.8512487498248567,37418
perro,0.6715233903880675,13713
bici,0.9344873488361969,18977
bici,0.6346199306575467,22194
coche,0.6973954542408276,25531
coche,0.782492570241067,8096
coche,0.8859423663708914,13052
coche,0.8161894062376188,35782
persona,0.8269698311958756,35103
persona,0.8754320011654908,25424
persona,0.7984576795074272,29439
perro,0.7047900010439002,10321
coche,0.6688935299592518,24880
perro,0.6904284320996563,49617
persona,0.3665710599607359,35262
coche,0.5595238420175747,15081
persona,0.7808111570146997,11511
persona,0.8128820337907577,3679
persona,0.6738030095901477,45802
persona,0.5427082303471901,9995
bici,0.6432698204529178,13762
persona,0.8642542586319071,34240
coche,0.8335361620695856,4929
coche,0.8038102939453579,34408
persona,0.8839181987340409,40582
coche,0.6914283533986414,6722
persona,0.6916415317653577,1906
perro,0.8894322433756922,28131
bici,0.7653527478995724,2777
coche,0.9133835900630741,9200
coche,0.6447861031488392,40196
persona,0.6471535241353866,6910
bici,0.7931143476089875,13971
persona,0.9661010280265705,27707
persona,0.8640683465477706,378
persona,0.910666077885505,8844
bici,0.5067480948924198,22130
coche,0.7666112789021342,38203
bici,0.7577684244855699,28447
bici,0.8764873703717496,25118
persona,0.8341466464475567,29351
bici,0.9687319564342528,39553
persona,0.6668512346150095,19987
coche,0.8429289137960243,11645
persona,0.7287140709318852,3756
perro,0.6966444576462776,16226
persona,0.7498174362195341,42338
persona,0.8951888065911973,19924
coche,0.5958758986102247,15425
persona,0.7680159505441944,5183
persona,0.9377235983409853,29222
coche,0.6182819553381148,47440
persona,0.5715961022343554,26031
bici,0.7110144685382184,48234
persona,0.6948634163909149,15567
coche,0.6866496777929322,39068
coche,0.8219536096210189,12344
coche,0.5972514365561676,29979
coche,0.7616428617424315,31909
coche,0.5480679921982013,30140
perro,0.6882286673094735,38394
persona,0.7955626654362539,41457
persona,0.734686732071261,27062
coche,0.7159684777162756,27159
bici,0.8084251845624657,10447
persona,0.8563945276454608,16906
persona,0.7497609945440398,49892
bici,0.8051598067457204,21152
coche,0.9152613720088281,8284
perro,0.9057269382454359,39072
coche,0.6450138688851507,11532
coche,0.8039339811483722,7525
persona,0.9276064426385189,9708
perro,0.5147253665659026,40955
persona,0.7034401477632186,8987
coche,0.6936936228543334,14844
persona,0.6989513747347468,14877
coche,0.6440584002768214,24356
coche,0.9210593156445116,38073
coche,0.6273342107414885,22859
bici,0.6030447145004779,17494
persona,0.6432316183700632,10571
coche,0.6795987009870859,3452
persona,0.5736718231422686,14719
persona,0.7577424997398762,20451
persona,0.7181879740788006,37795
persona,0.7763081050814404,1593
persona,0.6398547413482116,49639
coche,0.7013747622046983,23235
coche,0.7726485245234281,984
coche,0.6987723554287346,15084
persona,0.8071744446688828,46931
persona,0.6842789469837515,19818
persona,0.9149045824575224,25928
bici,0.8463054151544878,38192
bici,0.8749194115202331,7397
persona,0.7651712077583261,3654
coche,0.8566587435605355,31494
persona,0.8022359703044256,32304
persona,0.6113420870143871,44423
persona,0.7972772614953104,41676
persona,0.5149642816626299,23464
coche,0.8784540282022091,8673
bici,0.9193968753400478,46183
persona,0.8689544698891895,16610
coche,0.6636995724890834,37030
coche,0.6762843432667374,6633
perro,0.7326373528759985,23927
coche,0.7746032417209874,13548
persona,0.6000668771342731,41087
coche,0.5171308168739729,11728
persona,0.46998349777809917,5572
perro,0.607365057588837,1516
persona,0.6531216346756781,10357
coche,0.6318052511070644,42134
persona,0.8610351725851478,23269
persona,0.7625914963417142,37284
bici,0.7995641075313334,42282
coche,0.713564485637785,23161
persona,0.6748143713486043,30262
perro,0.6438963860075735,37624
bici,0.7181087313251412,6440
persona,0.5181266104006873,49973
coche,0.8412040034549011,41114
coche,0.7294547025868564,18860
coche,0.8502595589061256,21911
persona,0.870876786592596,49055
persona,0.8986747114441953,28579
bici,0.9547966341472883,38603
bici,0.7497029034442536,9470
bici,0.8662241579220253,33587
perro,0.8672032951675243,35263
coche,0.603252668986291,40619
bici,0.7345674381794376,26197
bici,0.6813180169105262,31665
coche,0.8734648044758644,16283
coche,0.541950784921897,32251
persona,0.8658919522295595,48742
coche,0.8837345076269131,21739
persona,0.7317743984661977,27864
persona,0.8261687630900281,10747
coche,0.7069087814333339,38809
persona,0.8513538634708009,29461
persona,0.6291417813294087,39640
bici,0.8983371174382542,17115
bici,0.7194726748532412,28388
persona,0.8702946441733531,43784
persona,0.7435357975236764,35984
persona,0.537792513280308,11078
bici,0.8864575994022548,22587
bici,0.8527401073631814,2931
persona,0.8707186337343985,37371
bici,0.8394608045457747,28669
persona,0.7801049592084304,36367
persona,0.747634831008838,7314
perro,0.850479196782433,11501
persona,0.758100376153865,35405
persona,0.8517999334587146,17428
persona,0.4655985340895841,47168
coche,0.7192421456135828,33547
perro,0.9720718321901285,35787
perro,0.40563245735179343,21277
persona,0.7251786247428041,31237
persona,0.6937372826987193,36242
bici,0.6173742126613916,10247
persona,0.7191978144604214,24457
bici,0.8033732488414871,34913
coche,0.890128551564474,41579
persona,0.8627705454395762,13695
bici,0.29309004801733324,43334
persona,0.8964518881748449,30044
persona,0.7736175273858756,23905
coche,0.6158180260208028,21382
coche,0.915845230812485,13699
coche,0.8430628699214635,1325
coche,0.6900180757249325,39109
perro,0.6613717010670658,44583
perro,0.704107569683936,49149
coche,0.6786148955357552,40184
persona,0.8041009203270976,12421
coche,0.9328038949345882,34999
perro,0.7509353993508762,12709
persona,0.6765717766242607,44041
coche,0.36939884267776346,20687
persona,0.5670085061212427,31400
persona,0.6416631689822254,19331
coche,0.8144843738782614,36561
persona,0.8328919888998421,22353
bici,0.44977363435989715,10313
bici,0.6624930714022901,35066
bici,0.8195750816662258,24337
persona,0.6956191855511471,3674
persona,0.9126766326550616,35120
coche,0.7338222722210663,42526
bici,0.8330839840025078,16673
coche,0.721812244408642,26433
bici,0.8400470285895134,28443
persona,0.8985536635533088,16653
bici,0.7117096680432881,48565
persona,0.8656103629250311,35907
persona,0.7463356368138888,12567
coche,0.8308049083780903,15259
persona,0.42368095625001045,8427
persona,0.7999002689794875,29414
persona,0.949555936929454,25694
persona,0.811996516994444,498
bici,0.6068841154227576,9892
persona,0.895943273914052,31894
coche,0.8819271592096144,15297
bici,0.6052575807837944,42775
persona,0.7454890232660317,47512
persona,0.9086844780427402,19078
bici,0.731485667000293,9603
bici,0.7763605136069995,42616
coche,0.9615931356527637,287
bici,0.835634069593798,26126
persona,0.8010145862372537,17626
persona,0.44806765424287,37798
coche,0.739229697233527,17780
persona,0.7607022701143621,33417
bici,0.8906368092909421,30477
coche,0.9059429677507356,16357
bici,0.5499840533768243,36684
coche,0.9431115645798741,22265
persona,0.7959823221422524,45311
persona,0.7835301377904785,36014
persona,0.5580851870377652,36010
bici,0.8449102919445804,26575
persona,0.8141224531707252,9528
persona,0.6549978162348037,27136
persona,0.8499405082974059,17054
persona,0.6715992941705117,36167
bici,0.8621133066914277,19276
persona,0.8151470894786004,36499
perro,0.8776983284820433,16795
persona,0.7964995024618913,785
coche,0.4665107518802771,18827
persona,0.8268158852351315,44151
persona,0.9256136409135747,26061
bici,0.604380436521988,34274
perro,0.49500282709589133,38535
bici,0.6583499205930384,8364
persona,0.8215718106279328,33929
persona,0.8552916936905101,9176
coche,0.8651163924368811,5361
persona,0.7572378874542949,38905
coche,0.7877973816172087,7495
coche,0.8258466459003885,8757
coche,0.7764240863985663,46620
bici,0.4862162854013177,15500
coche,0.8423906965906183,41088
persona,0.8097847643346138,3729
persona,0.8420432001467676,7077
coche,0.7636773585236136,323
coche,0.8706432783541437,33170
persona,0.5960219900764375,29413
persona,0.7119003120662107,10781
bici,0.8829186860166492,48590
bici,0.5226573002926256,35901
coche,0.7845864853362198,4179
persona,0.7229668247881021,40257
persona,0.7209616019055098,31419
coche,0.7655635412426569,27253
persona,0.8089132096480355,24508
coche,0.7782304171301637,21142
coche,0.5203291564631753,28089
persona,0.7124909407472821,40000
persona,0.7334700999773076,49100
persona,0.7354590174322255,9432
bici,0.7822684537181849,31324
coche,0.7458787788479988,15822
persona,0.8118464673164064,29781
bici,0.8527155768884935,26991
coche,0.8448309661961574,13436
coche,0.9405734948819022,49940
perro,0.8263959333971913,38327
persona,0.8588005376841789,38795
persona,0.7821080987080811,35463
coche,0.9632460094220019,40305
persona,0.8251168064598298,23934
coche,0.8742935699555487,6770
persona,0.9013114321531043,11745
persona,0.5952629238916144,3760
persona,0.49696049119979807,11864
persona,0.6285237294497975,22631
persona,0.8604304805318386,37718
persona,0.7364668587081948,33869
bici,0.8917981998595098,37291
persona,0.6227916479959155,32144
persona,0.9217625170916135,21470
persona,0.9151207758870501,45164
persona,0.8301146151664364,15895
persona,0.7700166295865097,8773
coche,0.7392091892273468,2379
persona,0.8578048385897089,37803
bici,0.600766925392543,29288
bici,0.5816264933639453,26595
persona,0.7789014849445833,20703
persona,0.5611981331799204,24433
persona,0.7825378042983949,45458
coche,0.9402873833872251,4479
persona,0.7453374456969695,13030
bici,0.8379981731591041,26580
bici,0.8467124271959442,43364
bici,0.9271910437456925,17499
coche,0.9735110255673842,8501
perro,0.7749425660573923,37481
persona,0.7072084946314325,4257
persona,0.5506677567142911,44235
persona,0.8068322810477888,16160
perro,0.7059414209018725,43891
coche,0.7977078441525961,36034
bici,0.4580125505399193,16728
persona,0.5989544457865988,29076
perro,0.8225118161660959,22303
coche,0.8506816441570231,44336
coche,0.6904814392399238,11685
perro,0.6071057018360343,49691
persona,0.7809328897055222,16688
persona,0.673684331849068,924
coche,0.8312614687719743,17665
persona,0.7309085435266529,20975
persona,0.7747058123724482,29855
persona,0.7019122085359508,21458
persona,0.9414043538226085,14275
bici,0.3762574046845524,35669
coche,0.7141100525878812,37693
persona,0.6305029632662018,33579
persona,0.8535613417781017,15378
persona,0.7818849502257009,29401
coche,0.6245912101097265,31749
bici,0.9093105692455559,11133
perro,0.798452364790083,2170
persona,0.8609520998997083,27909
persona,0.8165572984807307,47595
coche,0.9186107487741058,40706
coche,0.722829010144328,17861
coche,0.5460478534281988,3588
coche,0.8035939668241614,4318
coche,0.8120606022332219,46762
persona,0.7860274192807792,46980
persona,0.7325107443911277,22503
persona,0.5053764839758585,8473
persona,0.5830907531517513,38153
persona,0.6968503687780062,12980
coche,0.8398898388014259,37999
persona,0.9540694198809626,41025
persona,0.8423011181519527,19320
coche,0.8250201988039189,22070
bici,0.6866666822743958,15029
persona,0.7105039435669757,8483
bici,0.7952357377458699,48086
bici,0.6353505916514443,36624
coche,0.8325824475458821,35572
coche,0.7677790560372643,23630
persona,0.8372153994560403,8498
perro,0.8899611577097513,40606
persona,0.7657029305195088,34395
bici,0.7443000601166965,10389
coche,0.7239038050122357,332
persona,0.6176198389122535,46518
persona,0.8481352166546174,35445
coche,0.7408302948231599,47111
coche,0.8957123448740293,45091
persona,0.8412415562085983,43214
coche,0.8593960763404959,22763
bici,0.7303222231347722,3085
coche,0.7124634997881768,40065
coche,0.528548757685411,43718
persona,0.6537788699899987,4922
bici,0.5562336273695794,23415
persona,0.7421329316859339,18529
bici,0.6971343949256079,42869
persona,0.6955671045314735,39306
coche,0.9286723609377247,8437
persona,0.6008908718777904,44282
persona,0.7454064015038409,12840
bici,0.7629642002176608,22060
coche,0.8737755504318118,33690
coche,0.5278096582706266,30526
perro,0.9703410086559142,8337
perro,0.6989388221551086,44120
bici,0.7181416301263819,11336
persona,0.9281091919513924,27979
coche,0.7624696386712503,2331
bici,0.9201528079651157,29150
persona,0.7805813342527784,16266
persona,0.470905399664098,17653
bici,0.7391115167511519,35944
coche,0.7688451669938063,36897
coche,0.7276080955902612,41367
perro,0.7034049090667177,3039
coche,0.6336919690883909,29496
persona,0.5535003874782711,39798
persona,0.7858295967681864,46336
persona,0.856602542654393,7405
persona,0.887104049172785,33748
bici,0.6805225467460971,31088
bici,0.8809384687090122,27741
persona,0.8760262292213152,48999
persona,0.7766829992538926,10581
bici,0.82925393334695,46013
persona,0.8319842393643894,11060
coche,0.8676385098860367,29533
coche,0.9073258540193052,13614
coche,0.8395595811780272,19283
persona,0.6337584774279056,20294
coche,0.8023803368230926,10663
persona,0.8637944421679298,10569
coche,0.7284671608969182,3786
persona,0.8836542810897525,30502
coche,0.8372330706120261,14457
coche,0.7274314364994514,13858
persona,0.6252785780988201,14718
persona,0.7203816701624911,20870
persona,0.6561196251099527,34061
persona,0.8524265983067342,5411
persona,0.9157092189468401,37273
perro,0.6168085605975041,27596
persona,0.8716955427355016,5729
bici,0.8250513934976738,2395
perro,0.8620242246813912,4765
persona,0.8432781822995268,1262
coche,0.5495228381783239,840
bici,0.8259209322416652,8616
coche,0.9465880521439797,43472
persona,0.6011215914392075,27138
persona,0.8204253886348382,687
persona,0.6909401357648304,26778
coche,0.7293476752895028,16158
perro,0.8371342062862982,34708
perro,0.8605641391827167,15435
persona,0.8628780130007992,4704
coche,0.6626831987653614,33594
persona,0.8006967562784446,39516
bici,0.683905655495516,20482
persona,0.7181132453916501,25643
perro,0.6894357453878622,21633
bici,0.8025870616619899,12339
persona,0.7970491972961647,32038
persona,0.9112306791816147,2674
bici,0.904105966974076,21210
persona,0.6571227070926182,17519
coche,0.6602860834527232,34148
bici,0.9021127504530277,27830
coche,0.6920881891295123,4413
persona,0.8213454329135611,43357
persona,0.7929846998923612,46025
persona,0.6115635812411884,34553
perro,0.8134006929478466,30853
persona,0.4766723901473088,12768
persona,0.8713592111831127,29211
persona,0.4450089880425803,3039
perro,0.5378297538721157,41604
persona,0.8895021290003137,25814
bici,0.7543744665107884,43402
coche,0.7626066401272225,30059
bici,0.8785974844808909,25759
perro,0.8645347058647809,41982
bici,0.9370656558060746,45816
perro,0.6975977764992886,24055
persona,0.7263307438047143,28716
bici,0.6890159615167958,6422
coche,0.7943612448934403,30917
coche,0.6261515542453227,25786
bici,0.9370650700112753,25390
perro,0.8754029463012913,8661
coche,0.9055208431696075,24864
coche,0.536550516677213,22270
coche,0.6752500014201351,3659
persona,0.8089243238245938,42825
persona,0.6582389840775982,36633
persona,0.8609468204311143,29843
persona,0.7549916032611013,14610
persona,0.7933678364049565,10031
bici,0.8522642458397883,21612
persona,0.8896548262560767,11802
perro,0.8027232382449768,23523
coche,0.8233883043526363,16663
persona,0.6219651444023508,43377
